0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035283559986192724,0.0,0.0,0.0,0.0,0.0,92.91418970899875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.19668621988762
0.0,0.0,0.0,7.847493506410462e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.91444226245089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.19668778992684
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.91363808488556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005671125839706892,0.0,134.19681638690582
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99349715703516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.125583047129694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.62535326712774
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99579212897515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.123780197568595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.62535329085944
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0156728388379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.108162608339663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.6253533182787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022470471738670693,0.0,0.0,0.0,0.0,0.0,92.66573606949427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303023520435305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.20942411888262
0.0,0.0,0.0,0.040221231660040366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11444081890914469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.55912389594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.22270105001235
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075099467636284434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.55672926462586,0.0,0.0,0.0,0.0,0.0,0.46276023225098384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.2246280026767
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.5749684158489,0.0,0.0,0.0,0.0,0.0,0.0,0.024374443429749718,0.0,0.0,0.0,0.0,0.0,10.1423217495051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.60404046393123
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.65214569274258,0.0,0.0,0.0,0.0,0.0,0.0,0.08314544760953214,0.0,0.0,0.0,0.0,0.0,3.7358517567513743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.60798718857626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.98742161456443,0.0,0.017290661686453553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.042306716641086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.61411468582222
0.0,0.0,0.47796180413460587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6149099014466779,0.16054674781609993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.93342900122678,0.0,0.10014631269822986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.33679853224908
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44203738286534694,0.0,0.0,0.0,0.0,0.0,0.0005859503417859423,0.3359713373997472,0.0,0.0,0.0,0.0,0.0,0.0,89.64089951581326,0.0,0.0,0.0,0.0,0.0,2.7079324123822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.46555932385442
0.0,0.3781276207170683,0.7484809744541053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.695935643479158,0.0,1.3020839204815595,0.0,0.0,0.0,0.0,0.0,83.83004384474513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.52376869206205
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6714734186538689,0.0,0.0,0.0,4.014460630348803,0.0,0.0,0.0,0.0,0.0,137.9181939105236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100346544184058,0.0,0.0,0.0,0.0,1.0733086478561262,0.0,0.0,180.5156003760632
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.517105319202842,0.0,136.23311747839836,0.0,1.9031386757689444,0.0,0.0,0.0,0.0,0.12797363993762914,0.0,0.0,0.0,0.0,0.0,0.9482078051257422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.53105867984274
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.041917723270215,0.0,116.76593618950356,0.0,0.0,0.0,0.0,0.5215762512243315,0.0,0.0,0.0,0.31662971286372016,0.0,0.0,0.0,21.735784553257382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.003020970609
0.0,0.35243181722020656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.044429995790335,0.0,16.23619712737844,0.0,0.6403649340270889,0.0,0.0,0.0,0.0,0.0,69.95118632508064,0.0,1.040844622094733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.815845143669884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.8592401616889
1.1792595452656796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.561708223925792,0.1548250077880556,0.0,0.0,0.0,0.0,81.82437688223334,0.0,0.4907116827698568,1.6086446670292447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4599576366936868,0.0,0.0,0.0,0.0,0.0,134.90379201125472
